Designator Footprint          Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment   

FID3       FIDUCIAL         2470mil       8050mil       2470mil       8050mil       2470mil       8050mil  T         90.00 FIDUCIAL  
C17        0603         7775.685mil       4260mil   7775.685mil       4260mil   7742.221mil       4260mil  B        360.00 CAPACITOR 
C18        0603             7600mil   4375.685mil       7600mil   4375.685mil       7600mil   4342.221mil  B         90.00 CAPACITOR 
C19        0603             7300mil   4375.685mil       7300mil   4375.685mil       7300mil   4342.221mil  B         90.00 CAPACITOR 
C20        0603         7775.685mil       4170mil   7775.685mil       4170mil   7742.221mil       4170mil  B        360.00 CAPACITOR 
C21        0603             7520mil   3754.315mil       7520mil   3754.315mil       7520mil   3787.779mil  B        270.00 CAPACITOR 
C22        0603         7164.315mil       4030mil   7164.315mil       4030mil   7197.779mil       4030mil  B        180.00 CAPACITOR 
C23        0603             7390mil   4375.685mil       7390mil   4375.685mil       7390mil   4342.221mil  B         90.00 CAPACITOR 
C24        0603             7510mil   4375.685mil       7510mil   4375.685mil       7510mil   4342.221mil  B         90.00 CAPACITOR 
C25        0603         7775.685mil       4000mil   7775.685mil       4000mil   7742.221mil       4000mil  B        360.00 CAPACITOR 
C26        0603             7400mil   3754.315mil       7400mil   3754.315mil       7400mil   3787.779mil  B        270.00 CAPACITOR 
C28.2      0603             3600mil   7214.315mil       3600mil   7214.315mil       3600mil   7247.779mil  B        270.00 CAPACITOR 
C29.2      0603             3360mil   7294.315mil       3360mil   7294.315mil       3360mil   7327.779mil  B        270.00 CAPACITOR 
C31.2      0603             3200mil   7325.685mil       3200mil   7325.685mil       3200mil   7292.221mil  B         90.00 CAPACITOR 
C32.2      0603             3500mil   7214.315mil       3500mil   7214.315mil       3500mil   7247.779mil  B        270.00 CAPACITOR 
C43.2      0603             2680mil   7345.685mil       2680mil   7345.685mil       2680mil   7312.221mil  B         90.00 CAPACITOR 
C44.2      0603             2680mil   7145.685mil       2680mil   7145.685mil       2680mil   7112.221mil  B         90.00 CAPACITOR 
C72.1      0603             4680mil       7820mil       4680mil       7820mil   4646.535mil       7820mil  B        360.00 CAPACITOR 
C71.1      0603         4635.685mil       7620mil   4635.685mil       7620mil   4602.221mil       7620mil  B        360.00 CAPACITOR 
C28.1      0603             3600mil   7704.315mil       3600mil   7704.315mil       3600mil   7737.779mil  B        270.00 CAPACITOR 
C29.1      0603             3360mil   7784.315mil       3360mil   7784.315mil       3360mil   7817.779mil  B        270.00 CAPACITOR 
C31.1      0603             3200mil   7815.685mil       3200mil   7815.685mil       3200mil   7782.221mil  B         90.00 CAPACITOR 
C32.1      0603             3500mil   7704.315mil       3500mil   7704.315mil       3500mil   7737.779mil  B        270.00 CAPACITOR 
C43.1      0603             2680mil   7835.685mil       2680mil   7835.685mil       2680mil   7802.221mil  B         90.00 CAPACITOR 
C44.1      0603             2680mil   7635.685mil       2680mil   7635.685mil       2680mil   7602.221mil  B         90.00 CAPACITOR 
C72.10     0603             4680mil       3370mil       4680mil       3370mil   4646.535mil       3370mil  B        360.00 CAPACITOR 
C72.9      0603             4680mil       3860mil       4680mil       3860mil   4646.535mil       3860mil  B        360.00 CAPACITOR 
C72.8      0603             4680mil       4350mil       4680mil       4350mil   4646.535mil       4350mil  B        360.00 CAPACITOR 
C72.7      0603             4680mil       4840mil       4680mil       4840mil   4646.535mil       4840mil  B        360.00 CAPACITOR 
C72.6      0603             4680mil       5330mil       4680mil       5330mil   4646.535mil       5330mil  B        360.00 CAPACITOR 
C72.5      0603             4680mil       5860mil       4680mil       5860mil   4646.535mil       5860mil  B        360.00 CAPACITOR 
C72.4      0603             4680mil       6350mil       4680mil       6350mil   4646.535mil       6350mil  B        360.00 CAPACITOR 
C72.3      0603             4680mil       6840mil       4680mil       6840mil   4646.535mil       6840mil  B        360.00 CAPACITOR 
C72.2      0603             4680mil       7330mil       4680mil       7330mil   4646.535mil       7330mil  B        360.00 CAPACITOR 
C71.10     0603         4635.685mil       3170mil   4635.685mil       3170mil   4602.221mil       3170mil  B        360.00 CAPACITOR 
C71.9      0603         4635.685mil       3660mil   4635.685mil       3660mil   4602.221mil       3660mil  B        360.00 CAPACITOR 
C71.8      0603         4635.685mil       4150mil   4635.685mil       4150mil   4602.221mil       4150mil  B        360.00 CAPACITOR 
C71.7      0603         4635.685mil       4640mil   4635.685mil       4640mil   4602.221mil       4640mil  B        360.00 CAPACITOR 
C71.6      0603         4635.685mil       5130mil   4635.685mil       5130mil   4602.221mil       5130mil  B        360.00 CAPACITOR 
C71.5      0603         4635.685mil       5660mil   4635.685mil       5660mil   4602.221mil       5660mil  B        360.00 CAPACITOR 
C71.4      0603         4635.685mil       6150mil   4635.685mil       6150mil   4602.221mil       6150mil  B        360.00 CAPACITOR 
C71.3      0603         4635.685mil       6640mil   4635.685mil       6640mil   4602.221mil       6640mil  B        360.00 CAPACITOR 
C71.2      0603         4635.685mil       7130mil   4635.685mil       7130mil   4602.221mil       7130mil  B        360.00 CAPACITOR 
C28.3      0603             3600mil   6724.315mil       3600mil   6724.315mil       3600mil   6757.779mil  B        270.00 CAPACITOR 
C28.4      0603             3600mil   6234.315mil       3600mil   6234.315mil       3600mil   6267.779mil  B        270.00 CAPACITOR 
C28.5      0603             3580mil   5744.315mil       3580mil   5744.315mil       3580mil   5777.779mil  B        270.00 CAPACITOR 
C28.6      0603             3580mil   5214.315mil       3580mil   5214.315mil       3580mil   5247.779mil  B        270.00 CAPACITOR 
C28.7      0603             3600mil   4724.315mil       3600mil   4724.315mil       3600mil   4757.779mil  B        270.00 CAPACITOR 
C28.8      0603             3600mil   4234.315mil       3600mil   4234.315mil       3600mil   4267.779mil  B        270.00 CAPACITOR 
C28.9      0603             3600mil   3744.315mil       3600mil   3744.315mil       3600mil   3777.779mil  B        270.00 CAPACITOR 
C28.10     0603             3600mil   3254.315mil       3600mil   3254.315mil       3600mil   3287.779mil  B        270.00 CAPACITOR 
C29.3      0603             3360mil   6804.315mil       3360mil   6804.315mil       3360mil   6837.779mil  B        270.00 CAPACITOR 
C29.4      0603             3360mil   6314.315mil       3360mil   6314.315mil       3360mil   6347.779mil  B        270.00 CAPACITOR 
C29.5      0603             3340mil   5824.315mil       3340mil   5824.315mil       3340mil   5857.779mil  B        270.00 CAPACITOR 
C29.6      0603             3340mil   5294.315mil       3340mil   5294.315mil       3340mil   5327.779mil  B        270.00 CAPACITOR 
C29.7      0603             3360mil   4804.315mil       3360mil   4804.315mil       3360mil   4837.779mil  B        270.00 CAPACITOR 
C29.8      0603             3360mil   4314.315mil       3360mil   4314.315mil       3360mil   4347.779mil  B        270.00 CAPACITOR 
C29.9      0603             3360mil   3824.315mil       3360mil   3824.315mil       3360mil   3857.779mil  B        270.00 CAPACITOR 
C29.10     0603             3360mil   3334.315mil       3360mil   3334.315mil       3360mil   3367.779mil  B        270.00 CAPACITOR 
C31.3      0603             3200mil   6835.685mil       3200mil   6835.685mil       3200mil   6802.221mil  B         90.00 CAPACITOR 
C31.4      0603             3200mil   6345.685mil       3200mil   6345.685mil       3200mil   6312.221mil  B         90.00 CAPACITOR 
C31.5      0603             3180mil   5855.685mil       3180mil   5855.685mil       3180mil   5822.221mil  B         90.00 CAPACITOR 
C31.6      0603             3180mil   5325.685mil       3180mil   5325.685mil       3180mil   5292.221mil  B         90.00 CAPACITOR 
C31.7      0603             3200mil   4835.685mil       3200mil   4835.685mil       3200mil   4802.221mil  B         90.00 CAPACITOR 
C31.8      0603             3200mil   4345.685mil       3200mil   4345.685mil       3200mil   4312.221mil  B         90.00 CAPACITOR 
C31.9      0603             3200mil   3855.685mil       3200mil   3855.685mil       3200mil   3822.221mil  B         90.00 CAPACITOR 
C31.10     0603             3200mil   3365.685mil       3200mil   3365.685mil       3200mil   3332.221mil  B         90.00 CAPACITOR 
C32.3      0603             3500mil   6724.315mil       3500mil   6724.315mil       3500mil   6757.779mil  B        270.00 CAPACITOR 
C32.4      0603             3500mil   6234.315mil       3500mil   6234.315mil       3500mil   6267.779mil  B        270.00 CAPACITOR 
C32.5      0603             3480mil   5744.315mil       3480mil   5744.315mil       3480mil   5777.779mil  B        270.00 CAPACITOR 
C32.6      0603             3480mil   5214.315mil       3480mil   5214.315mil       3480mil   5247.779mil  B        270.00 CAPACITOR 
C32.7      0603             3500mil   4724.315mil       3500mil   4724.315mil       3500mil   4757.779mil  B        270.00 CAPACITOR 
C32.8      0603             3500mil   4234.315mil       3500mil   4234.315mil       3500mil   4267.779mil  B        270.00 CAPACITOR 
C32.9      0603             3500mil   3744.315mil       3500mil   3744.315mil       3500mil   3777.779mil  B        270.00 CAPACITOR 
C32.10     0603             3500mil   3254.315mil       3500mil   3254.315mil       3500mil   3287.779mil  B        270.00 CAPACITOR 
C43.3      0603             2680mil   6855.685mil       2680mil   6855.685mil       2680mil   6822.221mil  B         90.00 CAPACITOR 
C43.4      0603             2680mil   6365.685mil       2680mil   6365.685mil       2680mil   6332.221mil  B         90.00 CAPACITOR 
C43.5      0603             2680mil   4855.685mil       2680mil   4855.685mil       2680mil   4822.221mil  B         90.00 CAPACITOR 
C43.6      0603             2680mil   4365.685mil       2680mil   4365.685mil       2680mil   4332.221mil  B         90.00 CAPACITOR 
C43.7      0603             2680mil   3875.685mil       2680mil   3875.685mil       2680mil   3842.221mil  B         90.00 CAPACITOR 
C43.8      0603             2680mil   3385.685mil       2680mil   3385.685mil       2680mil   3352.221mil  B         90.00 CAPACITOR 
C44.3      0603             2680mil   6655.685mil       2680mil   6655.685mil       2680mil   6622.221mil  B         90.00 CAPACITOR 
C44.4      0603             2680mil   6165.685mil       2680mil   6165.685mil       2680mil   6132.221mil  B         90.00 CAPACITOR 
C44.5      0603             2680mil   4655.685mil       2680mil   4655.685mil       2680mil   4622.221mil  B         90.00 CAPACITOR 
C44.6      0603             2680mil   4165.685mil       2680mil   4165.685mil       2680mil   4132.221mil  B         90.00 CAPACITOR 
C44.7      0603             2680mil   3675.685mil       2680mil   3675.685mil       2680mil   3642.221mil  B         90.00 CAPACITOR 
C44.8      0603             2680mil   3185.685mil       2680mil   3185.685mil       2680mil   3152.221mil  B         90.00 CAPACITOR 
C49        0603             6420mil   4755.685mil       6420mil   4755.685mil       6420mil   4722.221mil  B         90.00 CAPACITOR 
C50        0603             6640mil   4755.685mil       6640mil   4755.685mil       6640mil   4722.221mil  B         90.00 CAPACITOR 
C51        0603             6420mil       3370mil       6420mil       3370mil       6420mil   3403.465mil  B        270.00 CAPACITOR 
C52        0603             6640mil       3370mil       6640mil       3370mil       6640mil   3403.465mil  B        270.00 CAPACITOR 
C56        0603             6890mil       7590mil       6890mil       7590mil   6856.535mil       7590mil  B        360.00 CAPACITOR 
C58        0603             6560mil       7650mil       6560mil       7650mil   6593.465mil       7650mil  B        180.00 CAPACITOR 
C59        0603             6560mil       7480mil       6560mil       7480mil   6526.535mil       7480mil  B        360.00 CAPACITOR 
C1.1       0603             5440mil       7840mil       5440mil       7840mil   5473.465mil       7840mil  B        180.00 CAPACITOR 
C1.2       0603             5440mil       7350mil       5440mil       7350mil   5473.465mil       7350mil  B        180.00 CAPACITOR 
C1.3       0603             5440mil       6860mil       5440mil       6860mil   5473.465mil       6860mil  B        180.00 CAPACITOR 
C1.4       0603             5440mil       6370mil       5440mil       6370mil   5473.465mil       6370mil  B        180.00 CAPACITOR 
C1.5       0603             5440mil       5880mil       5440mil       5880mil   5473.465mil       5880mil  B        180.00 CAPACITOR 
C1.6       0603             5440mil       5350mil       5440mil       5350mil   5473.465mil       5350mil  B        180.00 CAPACITOR 
C1.7       0603             5440mil       4860mil       5440mil       4860mil   5473.465mil       4860mil  B        180.00 CAPACITOR 
C1.8       0603             5440mil       4370mil       5440mil       4370mil   5473.465mil       4370mil  B        180.00 CAPACITOR 
C1.9       0603             5440mil       3880mil       5440mil       3880mil   5473.465mil       3880mil  B        180.00 CAPACITOR 
C1.10      0603             5440mil       3390mil       5440mil       3390mil   5473.465mil       3390mil  B        180.00 CAPACITOR 
C3.1       0603             5720mil   7681.748mil       5720mil   7681.748mil       5720mil   7648.284mil  B         90.00 CAPACITOR 
C3.2       0603             5720mil   7191.748mil       5720mil   7191.748mil       5720mil   7158.284mil  B         90.00 CAPACITOR 
C3.3       0603             5720mil   6701.748mil       5720mil   6701.748mil       5720mil   6668.284mil  B         90.00 CAPACITOR 
C3.4       0603             5720mil   6211.748mil       5720mil   6211.748mil       5720mil   6178.284mil  B         90.00 CAPACITOR 
C3.5       0603             5720mil   5721.748mil       5720mil   5721.748mil       5720mil   5688.284mil  B         90.00 CAPACITOR 
C3.6       0603             5720mil   5191.748mil       5720mil   5191.748mil       5720mil   5158.284mil  B         90.00 CAPACITOR 
C3.7       0603             5720mil   4701.748mil       5720mil   4701.748mil       5720mil   4668.284mil  B         90.00 CAPACITOR 
C3.8       0603             5720mil   4211.748mil       5720mil   4211.748mil       5720mil   4178.284mil  B         90.00 CAPACITOR 
C3.9       0603             5720mil   3721.748mil       5720mil   3721.748mil       5720mil   3688.284mil  B         90.00 CAPACITOR 
C3.10      0603             5720mil   3231.748mil       5720mil   3231.748mil       5720mil   3198.284mil  B         90.00 CAPACITOR 
C5.1       0603             5560mil   7681.748mil       5560mil   7681.748mil       5560mil   7648.284mil  B         90.00 CAPACITOR 
C5.2       0603             5560mil   7191.748mil       5560mil   7191.748mil       5560mil   7158.284mil  B         90.00 CAPACITOR 
C5.3       0603             5560mil   6701.748mil       5560mil   6701.748mil       5560mil   6668.284mil  B         90.00 CAPACITOR 
C5.4       0603             5560mil   6211.748mil       5560mil   6211.748mil       5560mil   6178.284mil  B         90.00 CAPACITOR 
C5.5       0603             5560mil   5721.748mil       5560mil   5721.748mil       5560mil   5688.284mil  B         90.00 CAPACITOR 
C5.6       0603             5560mil   5191.748mil       5560mil   5191.748mil       5560mil   5158.284mil  B         90.00 CAPACITOR 
C5.7       0603             5560mil   4701.748mil       5560mil   4701.748mil       5560mil   4668.284mil  B         90.00 CAPACITOR 
C5.8       0603             5560mil   4211.748mil       5560mil   4211.748mil       5560mil   4178.284mil  B         90.00 CAPACITOR 
C5.9       0603             5560mil   3721.748mil       5560mil   3721.748mil       5560mil   3688.284mil  B         90.00 CAPACITOR 
C5.10      0603             5560mil   3231.748mil       5560mil   3231.748mil       5560mil   3198.284mil  B         90.00 CAPACITOR 
C6         0603         6888.252mil       7390mil   6888.252mil       7390mil   6921.716mil       7390mil  B        180.00 CAPACITOR 
C47        0603         6708.252mil       7000mil   6708.252mil       7000mil   6741.716mil       7000mil  B        180.00 CAPACITOR 
C55        0603             3070mil       5800mil       3070mil       5800mil       3070mil   5833.465mil  B        270.00 CAPACITOR 
C74        0603             2910mil       5830mil       2910mil       5830mil       2910mil   5796.535mil  B         90.00 CAPACITOR 
C75        0603             2910mil   5331.748mil       2910mil   5331.748mil       2910mil   5298.284mil  B         90.00 CAPACITOR 
C76        0603         6348.252mil       7792mil   6348.252mil       7792mil   6381.717mil       7792mil  B        180.00 CAPACITOR 
C77        0603         6356.252mil       7640mil   6356.252mil       7640mil   6389.717mil       7640mil  B        180.00 CAPACITOR 
FID4       FIDUCIAL         8530mil       3128mil       8530mil       3128mil       8530mil       3128mil  B         90.00 FIDUCIAL  
FID5       FIDUCIAL         8510mil       7800mil       8510mil       7800mil       8510mil       7800mil  B        270.00 FIDUCIAL  
FID6       FIDUCIAL         2472mil       8050mil       2472mil       8050mil       2472mil       8050mil  B        270.00 FIDUCIAL  

